ticker,sector,market_cap,book_value,price_to_book,roe,trailing_pe,forward_pe,dividend_yield,beta,avg_volume,current_price,volatility_60d,momentum_60d,avg_volume_60d
COCO,Consumer Staples,3038189312.0,5.685,9.384345,0.24021,46.391304,32.66333,,0.37,730870,53.35,0.3455208233566211,0.2955317649042295,734664.5161290322
SUPN,Health Care,2761463296.0,18.377,2.620667,-0.01859,,19.302607,,0.675,789183,48.16,0.43822572771936863,-0.12642846155746346,791038.7096774194
PLUS,Information Technology,2284740352.0,39.748,2.1588507,0.12972,17.40568,17.300402,1.18,1.017,183950,85.81,0.41587357334831176,0.17614331703241337,184422.5806451613
CXT,Information Technology,2900961536.0,21.143,2.3894434,0.13595,18.921349,11.228389,1.34,1.335,540095,50.52,0.3208601747260832,-0.1988435557113888,540880.6451612903
KMPR,Financials,2472692992.0,45.382,0.868406,0.086780004,10.079284,8.224776,3.27,1.145,911488,39.41,0.37765577288636887,-0.11664512238854363,912387.0967741936
KN,Information Technology,2081915648.0,8.829,2.7454977,0.04682,60.6,19.82822,,1.503,701385,24.24,0.3104781582523661,0.026683572404923472,702795.1612903225
NGVT,Materials,2399116800.0,3.831,17.173061,-2.04651,,14.729094,,1.362,320785,65.79,0.4590291021537976,0.22468353351735537,319262.9032258064
TARS,Health Care,2739665152.0,7.894,8.17583,-0.28349,,46.992867,,0.596,551613,64.54,0.36089013845455975,-0.06205488729207376,551167.7419354839
UPWK,Industrials,2656109824.0,4.78,4.1903768,0.47524,11.511495,14.078073,,1.014,3574777,20.03,0.6073550014121194,0.25658727816377125,3555962.9032258065
VRDN,Health Care,3149586176.0,3.82,8.638743,-0.49893,,-9.148269,,0.945,1638403,33.0,0.43404351207546704,0.39652988455414806,1633053.2258064516
EPAC,Industrials,2138335104.0,8.168,4.941234,0.21749,24.167665,18.535017,0.1,1.009,447055,40.36,0.33488544954286004,-0.016569207846155454,445380.6451612903
INSW,Energy,2946383872.0,39.168,1.5229269,0.114259996,13.526078,11.339356,4.94,-0.179,537586,59.65,0.3571570408255662,0.1840878434736477,535467.7419354839
WAFD,Financials,2493745152.0,35.703,0.9136487,0.08031999,11.326388,10.083462,3.31,0.851,684590,32.62,0.2584433789627327,0.13334878723947385,682996.7741935484
SMR,Industrials,4944103936.0,4.945,3.5348835,-2.97544,,-29.330336,,2.132,26290516,17.48,1.050389347786237,-0.6104301324193929,26149943.548387095
WU,Financials,3026203648.0,2.905,3.2254734,0.977,4.073913,5.240199,10.03,0.535,7880813,9.37,0.28322727944622955,0.029596361710860997,7947083.870967742
BBAI,Information Technology,2307780096.0,1.4,3.6000001,-1.20338,,-25.199999,,3.214,92463003,5.04,0.999833863213079,-0.2716763141204711,92370722.58064516
PAGS,Financials,3283555072.0,9.839234,1.1433816,0.15106,8.522727,6.809345,1.17,1.406,4329547,11.25,0.45734984430581066,0.173096957351367,4310319.354838709
DX,Financials,2770246912.0,13.467,1.0306675,0.17497,5.906383,10.023904,13.86,0.96,5556511,13.88,0.167734976865131,0.08754076063707017,5519982.258064516
RXO,Industrials,2392751104.0,9.628,1.5143331,-0.04889,,139.3615,,1.616,2157903,14.58,0.7979324886289868,-0.17766495769085378,2143562.9032258065
TXG,Health Care,2556371712.0,6.205,3.2554393,-0.10123,,-52.240932,,2.181,2684362,20.2,0.7238071449107166,0.4809384350806152,2683225.806451613
TWST,Health Care,2516508928.0,7.8,5.2653847,-0.16427,,-20.034147,,2.194,1438626,41.07,0.6115941816437066,0.24870782781924583,1434154.8387096773
CSGS,Industrials,2274510592.0,10.623,7.5072956,0.28845,27.12585,15.550871,1.6,0.894,500498,79.75,0.07290282145604034,0.023160463162279932,507109.67741935485
HOG,Consumer Discretionary,2406746112.0,30.238,0.6548052,0.14121,4.691943,9.495491,3.65,1.376,2700540,19.8,0.3041793380366408,-0.2602073605394687,2685167.7419354836
RNG,Information Technology,2240294912.0,-6.03,-4.2918735,,184.85713,5.433812,,1.229,1355072,25.88,0.38764640520253735,-0.14077030412774427,1353130.6451612904
AKR,Real Estate,2831195648.0,17.141,1.1673764,-0.01671,153.92308,71.46429,4.04,1.148,1379504,20.01,0.20145282992303432,0.059479383835809196,1382016.1290322582
MCY,Financials,4851489792.0,40.302,2.1733413,0.21473,10.989963,10.427381,1.46,0.951,214742,87.59,0.22717133638517092,0.13713683215869965,214687.09677419355
ANDE,Consumer Staples,2120706432.0,35.156,1.7632837,0.07452,29.103285,14.072644,1.27,0.786,332313,61.99,0.29542705076725495,0.3436419732262277,331579.03225806454
GTX,Consumer Discretionary,3636421376.0,-4.167,-4.329254,,11.714287,9.543964,1.75,0.248,2487944,18.04,0.2625154975229109,0.07011405612020916,2491011.290322581
WD,Financials,2142606976.0,52.885,1.1891841,0.06315,19.17378,12.55916,4.15,1.552,272644,62.89,0.3678536080671281,-0.2043879168687519,271675.8064516129
NCNO,Information Technology,2472644352.0,9.101,2.3458962,-0.013660001,,20.81891,,0.553,1875973,21.35,0.3886375911219372,-0.19977510729908288,1878445.1612903227
RARE,Health Care,2322214912.0,0.095,253.36842,-3.13433,,-5.6358013,,0.154,2438213,24.07,1.0389968397079294,-0.3043352382565201,2419333.870967742
APLS,Health Care,2856939264.0,3.171,7.120782,0.14096,64.51429,-17.369232,,0.298,2929422,22.58,0.5784103362968764,0.05170007665818299,2986854.8387096776
BANR,Financials,2108611456.0,57.08,1.0833917,0.10503,10.96454,9.757022,3.17,0.907,203478,61.84,0.2762627248809517,0.032486115625177,203651.61290322582
NOG,Energy,2440074496.0,23.105,1.082017,0.07951,13.6612015,9.489899,7.25,0.988,2243360,25.0,0.4186873578254833,0.15338796274509003,2238001.6129032257
LUNR,Industrials,2702482432.0,-3.429,-5.538058,-1.77462,,414.08633,,1.371,9840073,18.99,1.2568405484997178,0.5917853550162469,9761166.129032258
NSIT,Information Technology,2615623936.0,51.046,1.6459663,0.08509,19.816038,7.990353,,0.925,423267,84.02,0.31581657423300497,-0.15980003356933592,430701.6129032258
SEI,Energy,3961622528.0,11.233,4.9132023,0.112270005,59.98913,40.566265,0.85,1.127,3117424,55.19,0.6552755083850098,0.039073655682069,3117733.870967742
INSP,Health Care,2241141504.0,22.939,3.3035443,0.06538,53.744682,45.286945,,0.729,1639427,75.78,1.019977701542683,0.05133180985364638,1641480.6451612904
HI,Industrials,2254609152.0,19.67,1.6222674,0.03616,52.311474,12.273077,2.85,1.395,834393,31.91,0.023170690789309695,0.017068049147217712,847343.5483870967
FBK,Financials,3075696640.0,37.644,1.5282648,0.069759995,23.772726,11.072596,1.44,0.976,314803,57.53,0.2824093651556649,0.06886149371276451,314424.1935483871
BLKB,Information Technology,2604935168.0,2.29,23.449783,-0.77156997,,11.026694,,1.07,348395,53.7,0.35508598446864487,-0.16146158658284504,349225.8064516129
SM,Energy,2230370048.0,41.143,0.4732275,0.16577,2.9816232,5.9567513,4.24,1.07,3936145,19.47,0.41305633215589777,-0.058017551630585196,3899941.935483871
ASGN,Information Technology,2281541888.0,42.531,1.2247537,0.072459996,16.857605,10.475194,,0.862,554073,52.09,0.34448599902499544,0.16376233480617364,556858.0645161291
ALRM,Information Technology,2434367488.0,16.623,2.9344885,0.15755999,20.669493,18.170034,,0.807,389281,48.78,0.2663555268676558,-0.008939504886098515,388146.77419354836
UI,Information Technology,33360719872.0,13.693,40.27021,1.55779,43.282574,43.394978,0.56,1.378,120904,551.42,0.5192433982933823,-0.29849476091697247,122535.48387096774
UE,Real Estate,2626317312.0,10.311,1.8843954,0.085319996,21.58889,53.97222,3.96,1.057,829098,19.43,0.18911971448025397,0.020260556684068787,834570.9677419355
IRDM,Communication,2113789312.0,4.301,4.631481,0.22589001,18.444445,17.172415,2.87,0.554,2336363,19.92,0.45090299227242725,0.048606746302200854,2384132.2580645164
LINE,Real Estate,8920258560.0,36.721,0.972468,-0.020399999,,-49.834625,5.86,,1696734,35.71,0.34640299480814396,-0.07997892469766166,1686280.6451612904
CON,Health Care,2842831872.0,3.008,7.3736706,0.44832,18.483334,14.986486,1.16,,984922,22.18,0.28944241973458895,0.1168794896244485,980475.8064516129
CECO,Industrials,2403274752.0,8.676,7.772015,0.19024,48.86232,45.509457,,1.386,302372,67.43,0.4134895377733294,0.37921867758200145,305024.1935483871
ATRO,Industrials,2698905856.0,3.072,24.658203,-0.01725,,30.089375,,1.107,728513,75.75,0.48792718422665293,0.5402602588440397,723158.0645161291
FRHC,Financials,7565483520.0,19.968,6.1949115,0.0039399997,1546.25,27.488888,,0.843,99280,123.7,0.3413873723945265,-0.194975959910477,99475.80645161291
EWTX,Health Care,2980196352.0,5.282,5.3294206,-0.30021,,-14.221122,,0.274,1481691,28.15,1.0379962345535503,0.5399342757735952,1477541.935483871
PARR,Energy,1917746432.0,27.781,1.3584825,0.17809999,7.8625,9.971096,,1.239,1239293,37.74,0.4891736020477183,-0.05602796121603548,1237758.064516129
NSA,Real Estate,4685826048.0,8.217,3.8712425,0.06245,52.147537,69.87216,7.16,1.202,1322373,31.81,0.2781042760499086,0.11481945883104117,1340187.0967741935
OGN,Health Care,2220253952.0,3.485,2.4505022,0.71623003,4.4947367,2.225935,0.93,0.544,5878309,8.54,0.5173077828404011,0.26859078492119215,5913346.774193549
RELY,Financials,2763587328.0,3.808,3.4716387,0.0294,146.88889,13.225687,,0.108,3765291,13.22,0.6205886845387951,-0.175810504210674,3754227.419354839
CC,Materials,2246880256.0,1.988,7.5402412,-0.66528,,8.67763,2.3,1.597,2778175,14.99,0.507355904591705,0.12757911108066256,2771679.0322580645
NEOG,Health Care,2223115520.0,9.675,1.0563308,-0.25253,,31.608576,,1.954,3895732,10.22,0.7853284169088274,0.6564019676913075,3900617.7419354836
PRK,Financials,2619792128.0,84.138,1.9365804,0.1387,14.705776,13.779282,2.64,0.724,64993,162.94,0.2566682560259382,0.08722114242137624,64925.8064516129
GRBK,Consumer Discretionary,3022982144.0,40.32,1.7209822,0.21451999,9.190728,10.144736,,2.016,229596,69.39,0.318847656051432,0.07182579053622717,231088.70967741936
DJT,Communication,3578369536.0,8.136,1.5707965,-0.0932,,,,4.625,9273273,12.78,1.0386885744191554,-0.16606852254283866,9196609.677419355
CUBI,Financials,2701790464.0,61.873,1.2771322,0.113400005,12.60287,8.665662,,1.616,340903,79.02,0.3503902687314173,0.1772942999036209,339798.3870967742
DVAX,Health Care,1818325632.0,4.551,3.4025488,-0.07141,,46.92424,,0.892,3049193,15.485,0.8109053309833347,0.5097465327061019,3028424.193548387
TRN,Industrials,2323265792.0,12.466,2.305471,0.10106,23.365852,17.418182,4.32,1.451,746390,28.74,0.31141529133619883,0.06193060031350406,746308.0645161291
BELFB,Information Technology,2547178752.0,33.783,5.955362,0.16911,42.534885,27.765665,0.13,1.229,161411,201.19,0.45625163077813785,0.30698751059155294,162153.2258064516
CURB,Real Estate,2555176960.0,18.248,1.3289129,0.027490001,63.815792,85.58924,2.67,,738772,24.25,0.1412321920914271,0.06020202235833283,741898.3870967742
FRSH,Information Technology,3141601024.0,3.022,3.567174,-0.02982,,15.601708,,0.889,3993249,10.78,0.372240648792389,-0.02882888626136826,3972706.4516129033
PLAB,Information Technology,2041864576.0,20.363,1.6976869,0.12361,15.502242,15.572072,,1.518,1352052,34.57,1.0870728022581708,0.446443524962286,1338329.0322580645
CXW,Industrials,1983820928.0,13.954,1.3279346,0.07414,18.717173,11.95484,,0.692,1030808,18.53,0.3775888744741578,0.0,1032661.2903225806
OMCL,Health Care,2227811328.0,27.206,1.782695,0.01625,112.790695,25.644415,,0.776,499386,48.5,0.37267338012567314,0.44474234259458956,505716.12903225806
PENN,Consumer Discretionary,1874700672.0,14.184,0.90524536,-0.36129,,14.180324,,1.348,3875072,12.84,0.4630354813623995,-0.21992704333134794,3849622.580645161
PTON,Consumer Discretionary,2335538176.0,-0.831,-6.7268357,,,62.11111,,2.409,9400967,5.59,0.5473417781145855,-0.23002755146622822,9373095.161290323
WERN,Industrials,2049188352.0,23.326,1.4683186,0.01638,83.53658,37.70988,1.64,1.075,1004024,34.25,0.36251648919145485,0.31325823099990124,1027796.7741935484
CASH,Financials,2016988928.0,38.545,2.342457,0.23567,10.878313,9.395422,0.22,0.742,229349,90.29,0.291379546222539,0.3275310942804113,228746.7741935484
MRX,Financials,2878055680.0,15.085,2.6171694,0.2702,11.3775215,9.368814,1.52,,579013,39.48,0.29618297738026633,0.3065525356021519,576696.7741935484
FIGR,Financials,12171953152.0,5.489,10.362544,,227.52,54.171432,,,2989591,56.88,1.0462980759269933,0.4363637186826348,2965409.6774193547
EVTC,Financials,1920155008.0,10.374,2.8928092,0.23636,12.935346,8.001088,0.68,0.879,486052,30.01,0.2974858251790683,0.054092060156986754,491045.1612903226
IMNM,Health Care,2716454656.0,2.878,8.554552,-0.93037003,,-10.01493,,2.227,2167388,24.62,0.7911095024086024,0.5320473744105261,2144251.6129032257
FRME,Financials,2299122688.0,42.87,0.92745507,0.09473,10.040403,8.671755,3.7,0.937,281645,39.76,0.24373170102312658,0.13146449484781386,280946.77419354836
BBT,Financials,2378816256.0,29.704,0.95441693,0.04856,11.8125,7.2568197,4.45,,891585,28.35,0.2934500428682074,0.17918747765257703,899995.1612903225
CRGY,Energy,3208295936.0,17.557,0.55647326,-0.0027200002,,7.6680984,5.01,1.203,6058195,9.77,0.4766976163990735,0.17405649106300225,6044696.774193549
BUSE,Financials,2179282688.0,28.177,0.87482697,0.07022,16.768707,9.051418,4.21,0.782,488409,24.65,0.24764350478982355,0.11367736056799216,487079.03225806454
DK,Energy,1775097600.0,3.015,9.787727,-0.69371,,-32.962494,3.52,0.786,1449332,29.51,0.41239657500527416,-0.21364516379551501,1448004.8387096773
BHE,Information Technology,1872384128.0,31.087,1.6772285,0.03373,51.11765,20.9678,1.31,1.041,291601,52.14,0.3510941201090306,0.1945208707052941,292443.5483870968
KALU,Materials,1987211008.0,50.209,2.4421916,0.11567,24.573149,15.980462,2.43,1.435,176655,122.62,0.31554827185481166,0.36246376304189276,176804.83870967742
CALY,Consumer Discretionary,2638730240.0,13.462,1.0659635,-0.46948,,76.87363,,0.926,3166765,14.35,0.6226358016009829,0.5249734977855702,3160790.3225806453
AUPH,Health Care,1915643264.0,2.774,5.2379236,0.20653,25.946428,15.708108,,1.474,1480677,14.53,0.3635848996651047,0.10326496953673159,1499666.1290322582
EYE,Consumer Discretionary,2089806976.0,10.835,2.4319336,-0.0037099998,,28.433922,,1.383,1474636,26.35,0.42301500984410534,0.02330098568814476,1477319.3548387096
KWR,Materials,2674248960.0,78.515,1.9580972,-0.00638,,18.224796,1.31,1.33,128877,153.74,0.3855509144413911,0.11042725445936807,130854.83870967742
FLO,Consumer Staples,2413767168.0,6.73,1.6983656,0.13726,12.1595745,11.717429,8.94,0.311,4215704,11.43,0.3425038761123836,-0.0194785916130622,4227777.419354838
IE,Materials,2473175808.0,2.104,8.122623,-0.23918,,-32.881195,,0.982,1990116,17.09,0.7801995978202144,0.155510493351394,2033900.0
UCTT,Information Technology,1982508032.0,15.637,2.7933748,-0.17726,,29.217392,,1.953,711867,43.68,0.6534813936457917,0.5935790057766013,707988.7096774194
WLDN,Industrials,1861435008.0,19.187,6.5773697,0.16382,45.232975,27.889502,,0.957,259875,126.2,0.48928631306866943,0.33530837049746864,258991.93548387097
INOD,Industrials,1766371072.0,3.055,18.147299,0.46657002,54.891087,43.3125,,2.436,1289801,55.44,0.8496216013049176,-0.2569360920362047,1284306.4516129033
QUBT,Information Technology,2077623040.0,4.697,1.9736003,-0.1457,,-54.529415,,3.489,21376063,9.27,0.975764587998544,-0.44524231204910203,21754548.387096774
GENI,Consumer Discretionary,2076847488.0,3.027,2.8741329,-0.18653,,20.714287,,1.81,5142275,8.7,0.5033496826117624,-0.22735349623264778,5144033.870967742
GEO,Industrials,2261723136.0,11.129,1.4358882,0.16795999,9.684849,12.037664,,0.727,1905424,15.98,0.4244267291259782,-0.058338232832990555,1930622.5806451612
BATRK,Communication,2545910272.0,8.907,4.482991,-0.0016500001,,-246.69467,,0.747,339050,39.93,0.1686421517718636,-0.019400807756500882,340333.87096774194
IVT,Real Estate,2281233408.0,23.307,1.2609946,0.06653,19.084415,117.56,3.28,-6.838,528975,29.39,0.15313316562145132,0.08162231863894709,530708.0645161291
HLIO,Industrials,2147705600.0,27.731,2.3360138,0.03737,65.43434,23.559706,0.55,1.295,325883,64.78,0.3473288014712158,0.17193277777187355,323770.96774193546
AGYS,Information Technology,2438390528.0,11.174,7.7635584,0.106759995,81.07476,39.898083,,0.425,222811,86.75,0.5356507452452466,-0.30854455098799327,223443.5483870968
CACC,Financials,5496356352.0,142.971,3.4849026,0.28142,13.650411,9.569883,,1.241,137703,498.24,0.4355613592342795,0.11378368648717463,140337.09677419355
BULL,Financials,3527772416.0,1.99,3.5326633,0.03664,,39.055553,,-0.104,15021660,7.03,0.4934643551535408,-0.35027722660924177,14991003.225806452
BLX,Financials,1786077312.0,44.223,1.0960361,0.15043999,8.13255,7.4914994,5.13,0.835,140280,48.47,0.19353730812077807,0.12694729393738058,140572.5806451613
IOSP,Materials,2029365888.0,52.346,1.5611508,-0.00093999994,,14.671454,2.14,0.897,223549,81.72,0.23631771686651792,0.12416832964005264,222774.1935483871
EFSC,Financials,2122575488.0,53.223,1.0775416,0.10425,10.800377,9.740976,2.2,0.85,168944,57.35,0.24501732764664794,0.10130705308777799,169559.67741935485
BIRK,Consumer Discretionary,6944291840.0,17.731209,2.1295784,0.13027,16.78222,13.071263,,1.175,2559342,37.76,0.44232355606552537,-0.05387124866196458,2544983.870967742
MTX,Materials,2063293440.0,55.093,1.1936182,-0.007929999,,9.455069,0.73,1.269,187247,65.76,0.21768598215381757,,186649.20634920636
SRPT,Health Care,2131371392.0,12.6,1.6142857,-0.21369,,6.5635138,,0.479,4045450,20.34,0.9965482875246238,-0.15285297964634215,4052940.3225806453
AVDL,Health Care,2115164160.0,1.01,21.336634,-0.00322,Infinity,27.514618,,,1885013,21.55,0.48450486577272844,0.14081524263414047,1905901.6129032257
CRVL,Health Care,3572906496.0,7.073,9.844479,0.32633,34.470295,,,1.069,177096,69.63,0.2914477358120339,-0.058417848182573895,177911.29032258064
ARCB,Industrials,2030944384.0,57.975,1.5561881,0.04605,34.435116,12.478285,0.53,,378286,90.22,0.4595161252296742,0.21617051149684952,376259.67741935485
CBZ,Industrials,2140695936.0,35.197,1.117993,0.07439,31.73387,10.233431,,0.925,684632,39.35,0.39499036508555757,-0.28454548228870735,689003.2258064516
GNL,Real Estate,2090359680.0,7.724,1.224754,-0.12027001,,-49.789474,7.98,1.108,1711762,9.46,0.22136123799354723,0.26839665260367407,1699809.677419355
CRK,Energy,7136177152.0,8.054,3.0233426,0.03138,101.458336,24.568167,,0.385,2880767,24.35,0.5974254618805467,0.2986666870117187,2879962.9032258065
ADNT,Consumer Discretionary,1646351104.0,22.312,0.93223375,-0.081420004,,6.8400126,,1.618,1262708,20.8,0.5757324570511045,-0.10306171806624298,1253433.8709677418
FWONA,Communication,21661550592.0,31.721,2.5122159,0.0273,,21.257526,,0.734,129736,79.69,0.1820518081545353,-0.12409321278253094,129341.93548387097
UNFI,Consumer Staples,2268491520.0,25.402,1.4656326,-0.0624,,13.420811,,0.864,948770,37.23,0.48014610113965545,-0.011155430720338422,946296.7741935484
FMC,Materials,1973737088.0,30.21,0.52300566,-0.11455,,6.4491115,11.44,0.659,4659940,15.8,0.43701529020062974,0.04752378164945825,4912532.258064516
DRH,Real Estate,1874719872.0,7.691,1.1936029,0.03975,35.307693,19.741936,3.48,1.043,3267777,9.18,0.31170466878867065,0.1894272888244155,3288890.3225806453
VCEL,Health Care,1819653376.0,6.367,5.651013,0.04516,138.38461,62.034485,,1.178,608213,35.98,0.46806703072029004,0.02624067692268195,608645.1612903225
